term	level	class
GO:0001886	6	biological_process
GO:0001887	3	biological_process
GO:0001888	6	molecular_function
GO:0001889	5	biological_process
GO:0001890	4	biological_process
GO:0001891	2	cellular_component
GO:0001892	5	biological_process
GO:0001893	3	biological_process
GO:0001894	4	biological_process
GO:0001895	5	biological_process
GO:0001896	4	biological_process
GO:0001897	5	biological_process
GO:0001905	4	biological_process
GO:0001906	2	biological_process
GO:0001907	4	biological_process
GO:0001909	3	biological_process
GO:0001910	5	biological_process
GO:0001911	6	biological_process
GO:0001912	6	biological_process
GO:0001913	4	biological_process
GO:0001914	6	biological_process
GO:0001915	7	biological_process
GO:0001916	7	biological_process
GO:0001917	2	cellular_component
GO:0001918	3	molecular_function
GO:0001919	4	biological_process
GO:0001920	5	biological_process
GO:0001921	5	biological_process
GO:0001922	5	biological_process
GO:0001923	7	biological_process
GO:0001924	8	biological_process
GO:0001925	9	biological_process
GO:0001926	9	biological_process
GO:0001927	3	biological_process
GO:0001928	5	biological_process
GO:0001929	6	biological_process
GO:0001930	6	biological_process
GO:0001931	4	cellular_component
GO:0001932	7	biological_process
GO:0001933	8	biological_process
GO:0001934	8	biological_process
GO:0001935	4	biological_process
GO:0001936	6	biological_process
GO:0001937	7	biological_process
GO:0001938	7	biological_process
GO:0001939	7	cellular_component
GO:0001940	7	cellular_component
GO:0001941	5	biological_process
GO:0001942	3	biological_process
GO:0001944	4	biological_process
GO:0001945	3	biological_process
GO:0001946	3	biological_process
GO:0001947	5	biological_process
GO:0001949	6	biological_process
GO:0001951	6	biological_process
GO:0001952	6	biological_process
GO:0001953	7	biological_process
GO:0001954	7	biological_process
GO:0001955	4	biological_process
GO:0001956	5	biological_process
GO:0001957	4	biological_process
GO:0001958	4	biological_process
GO:0001959	5	biological_process
GO:0001960	6	biological_process
GO:0001961	6	biological_process
GO:0001962	6	molecular_function
GO:0001963	8	biological_process
GO:0001964	3	biological_process
GO:0001965	3	molecular_function
GO:0001966	3	biological_process
GO:0001967	4	biological_process
GO:0001968	3	molecular_function
GO:0001969	6	biological_process
GO:0001970	7	biological_process
GO:0001971	7	biological_process
GO:0001972	5	molecular_function
GO:0001973	5	biological_process
GO:0001974	3	biological_process
GO:0001975	6	biological_process
GO:0001976	4	biological_process
GO:0001977	5	biological_process
GO:0001978	5	biological_process
GO:0001979	5	biological_process
GO:0001980	5	biological_process
GO:0001981	5	biological_process
GO:0001982	6	biological_process
GO:0001983	6	biological_process
GO:0001984	7	biological_process
GO:0001985	5	biological_process
GO:0001986	7	biological_process
GO:0001987	7	biological_process
GO:0001988	5	biological_process
GO:0001989	7	biological_process
GO:0001990	4	biological_process
GO:0001991	6	biological_process
GO:0001992	5	biological_process
GO:0001993	6	biological_process
GO:0001994	7	biological_process
GO:0001995	9	biological_process
GO:0001996	5	biological_process
GO:0001997	6	biological_process
GO:0001998	6	biological_process
GO:0001999	5	biological_process
GO:0002000	5	biological_process
GO:0002001	5	biological_process
GO:0002002	4	biological_process
GO:0002003	4	biological_process
GO:0002004	8	biological_process
GO:0002006	6	biological_process
GO:0002007	4	biological_process
GO:0002008	5	biological_process
GO:0002009	4	biological_process
GO:0002010	5	biological_process
GO:0002011	5	biological_process
GO:0002012	6	biological_process
GO:0002013	5	biological_process
GO:0002014	6	biological_process
GO:0002015	5	biological_process
GO:0002016	6	biological_process
GO:0002017	5	biological_process
GO:0002018	5	biological_process
GO:0002019	7	biological_process
GO:0002020	4	molecular_function
GO:0002021	2	biological_process
GO:0002022	4	biological_process
GO:0002023	5	biological_process
GO:0002024	3	biological_process
GO:0002025	6	biological_process
GO:0002026	3	biological_process
GO:0002027	3	biological_process
GO:0002028	7	biological_process
GO:0002029	7	biological_process
GO:0002030	6	biological_process
GO:0002031	6	biological_process
GO:0002032	6	biological_process
GO:0002033	6	biological_process
GO:0002034	6	biological_process
GO:0002035	5	biological_process
GO:0002036	7	biological_process
GO:0002037	6	biological_process
GO:0002038	6	biological_process
GO:0002039	3	molecular_function
GO:0002040	4	biological_process
GO:0002041	4	biological_process
GO:0002042	8	biological_process
GO:0002043	5	biological_process
GO:0002044	8	biological_process
GO:0002045	5	biological_process
GO:0002046	3	molecular_function
GO:0002047	4	biological_process
GO:0002048	4	biological_process
GO:0002049	5	biological_process
GO:0002050	5	biological_process
GO:0002051	4	biological_process
GO:0002052	7	biological_process
GO:0002053	6	biological_process
GO:0002054	3	molecular_function
GO:0002055	5	molecular_function
GO:0002056	5	molecular_function
GO:0002057	5	molecular_function
GO:0002058	5	molecular_function
GO:0002059	5	molecular_function
GO:0002060	4	molecular_function
GO:0002061	4	molecular_function
GO:0002062	4	biological_process
GO:0002063	4	biological_process
GO:0002064	4	biological_process
GO:0002065	5	biological_process
GO:0002066	5	biological_process
GO:0002067	6	biological_process
GO:0002068	6	biological_process
GO:0002069	5	biological_process
GO:0002070	4	biological_process
GO:0002071	6	biological_process
GO:0002072	5	biological_process
GO:0002074	6	biological_process
GO:0002075	6	biological_process
GO:0002076	4	biological_process
GO:0002077	2	biological_process
GO:0002078	3	biological_process
GO:0002079	6	cellular_component
GO:0002080	6	cellular_component
GO:0002081	6	cellular_component
GO:0002082	8	biological_process
GO:0002083	6	molecular_function
GO:0002084	6	biological_process
GO:0002085	5	biological_process
GO:0002086	4	biological_process
GO:0002087	4	biological_process
GO:0002088	3	biological_process
GO:0002089	3	biological_process
GO:0002090	7	biological_process
GO:0002091	7	biological_process
GO:0002092	7	biological_process
GO:0002093	4	biological_process
GO:0002094	5	molecular_function
GO:0002095	4	cellular_component
GO:0002096	2	cellular_component
GO:0002097	7	biological_process
GO:0002098	8	biological_process
GO:0002099	8	biological_process
GO:0002100	8	biological_process
GO:0002101	8	biological_process
GO:0002102	5	cellular_component
GO:0002103	9	biological_process
GO:0002104	10	biological_process
GO:0002105	10	biological_process
GO:0002106	10	biological_process
GO:0002107	9	biological_process
GO:0002108	10	biological_process
GO:0002109	10	biological_process
GO:0002110	7	biological_process
GO:0002111	3	cellular_component
GO:0002112	5	molecular_function
GO:0002113	4	molecular_function
GO:0002114	5	molecular_function
GO:0002115	6	biological_process
GO:0002116	3	cellular_component
GO:0002117	4	biological_process
GO:0002118	3	biological_process
GO:0002119	4	biological_process
GO:0002121	4	biological_process
GO:0002122	4	biological_process
GO:0002123	4	biological_process
GO:0002124	4	biological_process
GO:0002125	4	biological_process
GO:0002126	4	biological_process
GO:0002127	7	biological_process
GO:0002128	6	biological_process
GO:0002129	8	biological_process
GO:0002130	7	biological_process
GO:0002131	8	biological_process
GO:0002132	8	biological_process
GO:0002133	2	cellular_component
GO:0002134	4	molecular_function
GO:0002135	4	molecular_function
GO:0002136	9	biological_process
GO:0002138	4	biological_process
GO:0002139	2	cellular_component
GO:0002140	3	cellular_component
GO:0002141	3	cellular_component
GO:0002142	2	cellular_component
GO:0002143	8	biological_process
GO:0002144	3	cellular_component
GO:0002145	6	molecular_function
GO:0002148	4	biological_process
GO:0002149	4	biological_process
GO:0002150	4	biological_process
GO:0002151	5	molecular_function
GO:0002152	5	biological_process
GO:0002153	6	molecular_function
GO:0002154	4	biological_process
GO:0002155	5	biological_process
GO:0002156	6	biological_process
GO:0002157	6	biological_process
GO:0002158	4	biological_process
GO:0002159	7	biological_process
GO:0002160	7	biological_process
GO:0002161	5	molecular_function
GO:0002162	3	molecular_function
GO:0002164	3	biological_process
GO:0002165	3	biological_process
GO:0002167	2	cellular_component
GO:0002168	4	biological_process
GO:0002169	3	cellular_component
GO:0002170	6	molecular_function
GO:0002171	6	molecular_function
GO:0002172	6	molecular_function
GO:0002173	6	molecular_function
GO:0002174	3	biological_process
GO:0002175	6	biological_process
GO:0002176	4	biological_process
GO:0002177	2	cellular_component
GO:0002178	4	cellular_component
GO:0002179	5	cellular_component
GO:0002180	3	cellular_component
GO:0002181	5	biological_process
GO:0002182	6	biological_process
GO:0002183	4	biological_process
GO:0002184	7	biological_process
GO:0002185	5	cellular_component
GO:0002186	6	cellular_component
GO:0002187	3	cellular_component
GO:0002188	5	biological_process
GO:0002189	5	cellular_component
GO:0002190	5	biological_process
GO:0002191	5	biological_process
GO:0002192	7	biological_process
GO:0002193	2	cellular_component
GO:0002194	4	biological_process
GO:0002195	7	biological_process
GO:0002196	6	molecular_function
GO:0002197	4	cellular_component
GO:0002199	2	cellular_component
GO:0002200	2	biological_process
GO:0002201	3	biological_process
GO:0002202	3	biological_process
GO:0002203	7	biological_process
GO:0002204	5	biological_process
GO:0002205	5	biological_process
GO:0002206	4	biological_process
GO:0002207	5	biological_process
GO:0002208	4	biological_process
GO:0002209	3	biological_process
GO:0002210	3	biological_process
GO:0002211	4	biological_process
GO:0002212	4	biological_process
GO:0002213	4	biological_process
GO:0002215	4	biological_process
GO:0002218	3	biological_process
GO:0002220	5	biological_process
GO:0002221	5	biological_process
GO:0002222	6	biological_process
GO:0002223	5	biological_process
GO:0002224	6	biological_process
GO:0002225	7	biological_process
GO:0002227	4	biological_process
GO:0002228	4	biological_process
GO:0002229	4	biological_process
GO:0002230	7	biological_process
GO:0002231	4	biological_process
GO:0002232	4	biological_process
GO:0002233	4	biological_process
GO:0002234	4	biological_process
GO:0002235	4	biological_process
GO:0002236	4	biological_process
GO:0002237	4	biological_process
GO:0002238	4	biological_process
GO:0002239	3	biological_process
GO:0002240	4	biological_process
GO:0002241	4	biological_process
GO:0002242	4	biological_process
GO:0002243	5	biological_process
GO:0002244	4	biological_process
GO:0002246	5	biological_process
GO:0002247	3	biological_process
GO:0002248	4	biological_process
GO:0002249	3	biological_process
GO:0002250	3	biological_process
GO:0002251	3	biological_process
GO:0002252	2	biological_process
GO:0002253	2	biological_process
GO:0002254	6	biological_process
GO:0002255	7	biological_process
GO:0002256	7	biological_process
GO:0002257	8	biological_process
GO:0002258	8	biological_process
GO:0002259	5	biological_process
GO:0002260	3	biological_process
GO:0002261	4	biological_process
GO:0002262	2	biological_process
GO:0002263	3	biological_process
GO:0002264	4	biological_process
GO:0002265	4	biological_process
GO:0002266	3	biological_process
GO:0002267	4	biological_process
GO:0002268	4	biological_process
GO:0002269	3	biological_process
GO:0002270	3	biological_process
GO:0002271	4	biological_process
GO:0002272	5	biological_process
GO:0002273	4	biological_process
GO:0002274	3	biological_process
GO:0002275	4	biological_process
GO:0002276	5	biological_process
GO:0002277	5	biological_process
GO:0002278	5	biological_process
GO:0002279	5	biological_process
GO:0002280	5	biological_process
GO:0002281	5	biological_process
GO:0002282	5	biological_process
GO:0002283	5	biological_process
GO:0002284	6	biological_process
GO:0002285	4	biological_process
GO:0002286	5	biological_process
GO:0002287	6	biological_process
GO:0002288	7	biological_process
GO:0002289	8	biological_process
GO:0002290	6	biological_process
GO:0002291	6	biological_process
GO:0002292	6	biological_process
GO:0002293	7	biological_process
GO:0002294	8	biological_process
GO:0002295	7	biological_process
GO:0002296	8	biological_process
GO:0002297	8	biological_process
GO:0002298	8	biological_process
GO:0002299	7	biological_process
GO:0002300	8	biological_process
GO:0002301	8	biological_process
GO:0002302	8	biological_process
GO:0002303	7	biological_process
GO:0002304	7	biological_process
GO:0002305	8	biological_process
GO:0002306	8	biological_process
GO:0002307	7	biological_process
GO:0002308	7	biological_process
GO:0002309	6	biological_process
GO:0002310	7	biological_process
GO:0002311	7	biological_process
GO:0002312	5	biological_process
GO:0002313	6	biological_process
GO:0002314	7	biological_process
GO:0002315	7	biological_process
GO:0002316	7	biological_process
GO:0002317	7	biological_process
GO:0002318	5	biological_process
GO:0002319	4	biological_process
GO:0002320	5	biological_process
GO:0002321	6	biological_process
GO:0002322	6	biological_process
GO:0002323	5	biological_process
GO:0002324	6	biological_process
GO:0002325	6	biological_process
GO:0002326	4	biological_process
GO:0002327	6	biological_process
GO:0002328	6	biological_process
GO:0002329	7	biological_process
GO:0002330	3	biological_process
GO:0002331	6	biological_process
GO:0002332	7	biological_process
GO:0002333	8	biological_process
GO:0002334	8	biological_process
GO:0002335	6	biological_process
GO:0002336	5	biological_process
GO:0002337	8	biological_process
GO:0002338	8	biological_process
GO:0002339	2	biological_process
GO:0002340	3	biological_process
GO:0002341	5	biological_process
GO:0002342	4	biological_process
GO:0002343	3	biological_process
GO:0002344	4	biological_process
GO:0002345	6	biological_process
GO:0002346	3	biological_process
GO:0002347	3	biological_process
GO:0002348	4	biological_process
GO:0002349	3	biological_process
GO:0002350	4	biological_process
GO:0002351	3	biological_process
